Line,HTLC,BA,BD,BLC,CWAC,CWAL,DBH,HT,rootnum,rootnumbin,gall,rustbin,c5c6,density,lateWood.4,lignin,stiffnessTree
1093756,4.866,-5.054,-0.1276,-0.1857,39.02,23.69,1.278,49.01,0.1859,0.1073,-0.04469,0.02329,0.7287,-0.03645,0.3453,-0.009217,0.06696
1091716,3.483916852,-0.320009865,-0.00460535,0.092340549,2.409441672,2.53120878,0.307473028,20.74006738,0.1206,0.04423,-0.5177,-0.2164,0.5367,0.6545,0.6728,-0.05555,0.6334
1090454,-4.687,-6.403,0.06319,0.07765,32.94,11.21,0.8954,7.238,-0.04003,0.01421,0.1854,-0.003785,-0.9498,-0.1616,-0.3907,0.1874,-0.5652
1090424,7.261,-9.311,0.03154,0.1639,29.56,11.1,0.8945,29.86,-0.2452,-0.1419,0.021864132,0.000104009,-0.9498,-0.1616,-0.3907,0.1874,-0.5652
1088114,-15.42,2.918,0.08632,0.0873,14.51,2.784,0.731,10.77,0.2045,0.0574,-0.3739,-0.2129,1.905,-0.3143,-0.2212,-0.4659,0.9948
1089624,-3.214,-0.8611,0.2066,-0.306,41.89,22.08,2.323,90.53,-0.0653,-0.01374,0.4737,0.1039,-0.9742,0.1726,-0.05122,0.3723,0.4377
1092204,-13.83,-6.286,-0.05359,-0.1658,31.93,9.928,1.077,42.94,0.1436,0.131,0.1256,-0.03066,0.1538,0.6569,0.6108,-0.3464,-0.7315
1091454,25.49,-3.607,0.04452,0.1674,36.93,42.56,2.048,60.35,0.1105,0.04629,1.293,0.1813,-0.01326,-0.006584,-0.3126,-0.2546,-0.9518
1090838,-18.41,1.352,0.03108,-0.3084,1.922,-12.59,-0.2104,22.62,-0.1066,0.0001269,0.4668,0.2904,0.4106,0.1055,0.2306,-0.2799,0.05123
1086666,2.69,-0.393,-0.03389,0.1807,-23.51,-10.75,-0.7566,-39.38,-0.06602,0.01639,-0.13,-0.1345,0.4587,0.02306,-0.2322,-0.01744,0.0288
1087432,-1.012,1.112,-0.1034,0.4367,-46.62,-8.767,0.1621,56.99,-0.3277,-0.1332,0.1348,0.06216,0.7224,0.7552,0.5669,-0.06937,-0.2083
1093494,-2.188,4.643,-0.05873,-0.09295,-29.02,-17,-1.048,-38.2,-0.02225,-0.007077,-0.115,-0.09336,0.08769,-0.3149,0.6405,-0.3153,0.8466
1083090,13.25,-1.565,0.02068,0.09581,4.573,7.116,0.4708,20.35,-0.3992,-0.1988,0.1741,-0.01587,-0.028015713,0.068201646,0.086215615,0.044589028,0.064736937
1080792,-2.867,2.676,-0.05997,-0.1968,-25.03,-16.61,-1.599,-81.21,-0.6339,-0.2193,0.4945,0.351,0.8231,-0.9246,0.2098,0.00361,-0.0556
1082638,10.55,2.188,-0.07657,0.472,-40.95,-11.98,-0.21,-35.39,-0.233,-0.1092,0.1157,-0.05296,-0.4209,-0.5409,0.07568,0.02574,-0.2618
1087344,13.27,-4.11,-0.2364,0.1672,-2.286,-4.541,-0.2677,32.48,0.4888,0.1687,-0.1831,0.06595,0.3489,0.2046,0.4762,0.2799,0.0954
1093732,-6.482,-2.38,-0.09408,-0.2191,49.96,34.98,0.4376,-7.376,0.2011,0.1392,-0.1397,-0.07066,0.7474,-0.2921,-0.1696,-0.1168,-0.09981
1087346,6.574,5.435,-0.09738,0.0298,-26.13,-10.46,0.02407,19.53,0.2725,0.1327,0.021864132,0.000104009,0.04248,0.2912,0.4459,0.1251,0.414
1084206,3.483916852,-0.320009865,-0.00460535,0.092340549,2.409441672,2.53120878,0.307473028,20.74006738,0.0347,0.03835,-0.4636,-0.2123,0.1774,-0.1174,-0.09401,0.02904,0.1732
1093914,0.2847,-2.97,-0.003355,0.1223,18.06,9.606,1.179,65.45,-0.3262,-0.1038,0.8309,0.3084,0.8018,0.4236,0.5411,-0.2462,0.01279
1091610,-6.867,-3.748,-0.003034,-0.04002,-21.76,2.191,1.158,117.6,0.1195,0.04225,-0.4651,-0.1626,0.7184,0.8586,0.6685,-0.1747,0.3797
1090820,-19.04,6.711,0.03497,-0.06983,-15.56,-1.659,-1.028,-12.32,-0.1973,-0.04522,0.7731,0.269,-0.01728,0.1798,0.4151,-0.1042,0.513
1086714,-0.2666,-0.9777,-0.005846,0.3855,11.29,9.586,0.9981,56.2,-0.09957,-0.009583,0.021864132,0.000104009,0.006595,0.2016,-0.029,-0.01203,0.1773
1087912,0.1919,0.928,-0.01687,-0.02417,-19.66,-1.656,0.6314,89.27,-0.03907,0.006832,-0.08453,-0.02042,0.295,1.12,1.049,0.01846,1.244
1082434,-5.822,2.231,0.05921,0.1342,33.64,3.185,0.454,-13.08,0.4646,0.1792,0.4844,0.2295,-0.8054,-0.1175,-0.01311,-0.04374,0.3368
1094714,18.48,0.3808,-0.1468,0.02258,-23.18,-18.84,-0.5742,7.779,0.4624,0.1262,-0.2201,0.004734,0.5133,0.6848,0.4525,-0.1466,0.284
1086428,3.483916852,-0.320009865,-0.00460535,0.092340549,2.409441672,2.53120878,0.307473028,20.74006738,-0.4061,-0.1509,0.148,0.04669,-0.4653,0.4896,0.2297,-0.06583,-0.5341
1088458,-0.8205,-8.588,0.001044,-0.06412,47.37,14.87,1.386,26.46,0.3571,0.1304,-0.3552,-0.13,-0.4251,-0.7444,-0.3298,0.3637,0.1479
1088494,-4.009,-4.787,-0.00306,0.1508,27.77,5.794,1.365,67.6,0.3719,0.1503,-0.3443,-0.08301,-0.518,-0.5394,-0.4141,0.5124,-0.3223
1092826,-8.385,0.7923,0.07651,0.06465,14.22,1.632,0.001448,7.873,0.2458,0.1167,0.6349,0.1326,1.083,-0.5676,-0.251,0.2118,-0.1473
1091718,5.657,-3.776,-0.1334,0.167,-26.64,-11.18,-0.7765,11.46,0.3235,0.09071,-0.5109,-0.2205,0.4267,0.9179,0.904,-0.1706,1.148
1081946,3.483916852,-0.320009865,-0.00460535,0.092340549,2.409441672,2.53120878,0.307473028,20.74006738,-0.3847,-0.1664,0.021864132,0.000104009,-1.198,0.8617,0.3118,0.2915,0.1836
1080164,34.7,-6.032,-0.1658,0.3092,-20.23,-5.258,0.8754,64.47,0.398,0.1482,0.003629,0.146,0.17,0.1899,0.06987,0.1162,0.4786
1087962,-7.73,0.5517,-0.02791,-0.2843,-0.05807,4.119,0.5841,35.97,0.03349,0.02319,-0.1533,-0.0994,0.06579,1.325,1.328,-0.01989,0.6398
1084628,6.829,0.4938,0.01883,0.2148,5.797,11.73,0.4614,20.89,0.01549,0.02908,0.03849,0.04134,0.6935,0.5468,0.2482,-0.2202,0.2142
1084662,5.999,5.86,-0.004872,0.3577,-18.59,-9.791,-1.108,-28.48,0.05076,0.03581,0.1255,0.04027,0.5214,0.8024,0.4662,-0.1814,1.064
1081474,-0.7391,0.3283,-0.05768,-0.01355,-39.52,-9.22,-0.7211,-6.106,0.4416,0.1069,-0.2723,-0.1342,0.1683,-0.7055,-0.3478,0.3415,-0.3938
1088838,5.039,-1.279,-0.1507,0.2915,-12.66,-13.05,-0.5847,21.34,0.2588,0.1105,0.06767,0.06265,0.5363,1.88,1.278,-0.2081,1.427
1090528,5.759,-4.359,0.05384,0.08357,20.33,8.657,0.4937,1.733,-0.2261,-0.04328,0.02868,0.07137,-0.9718,-0.4132,-0.608,0.1998,-0.5278
1084586,27.06,-1.191,-0.03062,0.4895,-38.37,-9.057,0.1786,-5.336,0.09916,0.01856,0.1768,0.0141,-0.6851,-0.378,-0.6946,0.3681,0.08117
1090444,0.8516,-10.97,0.0234,0.1299,28.5,15.01,0.224,-51.97,-0.08418,-0.01913,-0.1347,-0.02484,-1.085,-0.1616,-0.5503,0.1165,-0.7299
1082516,16.67,7.278,0.1366,0.4055,-19.15,-0.5188,0.5462,29.35,0.3369,0.1386,0.5092,0.2296,-0.535,0.0986,0.1207,-0.2295,-0.4348
1087806,-2.418,1.407,-0.1032,-0.06812,-36.57,-8.744,-0.093,60.81,-0.05793,-0.007035,-0.06048,-0.05573,-0.02914,1.586,1.417,0.03832,0.6905
1093830,13.36,0.009636,0.01522,0.3102,-4.587,2.805,1.637,65.42,-0.4274,-0.1545,0.898,0.3457,0.4969,0.3964,0.5019,-0.191,-0.3286
1089694,6.355,-3.171,0.09514,-0.02025,22.09,23.73,1.822,91.93,0.05663,0.06547,0.0878,-0.03711,-1.453,0.127,-0.1552,0.4842,-0.2507
1085452,21.87,-2.499,-0.152,0.4564,-7.527,-3.381,0.1464,58.72,-0.02201,-0.0003792,0.1205,0.08631,-0.2881,1.511,1.033,0.06852,0.5441
1084034,9.695,6.64,0.07113,0.5522,-25.54,-10.06,0.4957,0.7755,-0.1534,-0.01951,0.5626,0.3074,0.5479,-0.2267,0.24,-0.149,0.4136
1094114,-15.43,-0.5296,-0.02215,0.1281,-4.725,8.201,0.01952,17.83,0.1797,0.09966,-0.3955,-0.145,-0.3168,-0.7384,-0.6029,0.1351,-0.1056
1092350,-9.148,-0.9187,0.118,0.0427,36.16,11.33,0.5019,7.583,0.2089,0.1066,0.01226,-0.07699,0.3019,0.7399,0.575,-0.5575,-1.244
1087306,21.09,-0.6355,-0.0994,0.1458,23.4,25.89,1.468,85.24,0.507,0.1927,-0.279,-0.05624,-0.04936,0.4939,0.6173,0.1825,0.147
1085050,-26.56,-10.84,0.1988,-0.2492,103.2,44.98,2.377,97.1,0.2274,0.09591,-0.2111,-0.1091,-1.881,0.07234,-0.322,0.5517,0.09831
1089980,-14.92,-0.5167,0.03017,-0.08414,21.23,7.957,0.6782,20.01,0.3692,0.1626,-0.7045,-0.2929,1.303,0.3932,-0.03227,-0.4242,0.9482
1086874,18.02,6.577,-0.08462,0.3085,-45.01,-5.849,-0.7603,24.03,0.1447,0.06285,-0.1103,0.07456,0.4865,0.6938,-0.06825,-0.2632,0.3565
1084312,3.483916852,-0.320009865,-0.00460535,0.092340549,2.409441672,2.53120878,0.307473028,20.74006738,-0.03447,-0.05021,0.021864132,0.000104009,0.1774,-0.1174,-0.09401,0.02904,0.1732
1084254,6.785,2.06,-0.05957,0.0012,-10.83,-6.597,-0.3339,12.35,-0.02341,-0.02525,-0.4548,-0.2125,0.1141,0.02075,-0.1079,-0.02766,0.3317
1084008,18.67,1.042,0.06512,0.3889,-22.44,1.723,0.7029,25.55,-0.1522,-0.02219,0.4572,0.1658,0.649,-0.2332,0.03623,-0.2376,0.3344
1080438,15.67,-2.633,-0.05074,0.2748,-26.39,-3.506,0.4701,65.75,-0.3411,-0.1842,0.021864132,0.000104009,0.3055,-0.4425,0.2826,0.07125,0.1276
1087092,-16.3,-0.826,0.1372,-0.1039,22.89,19.16,1.329,53.6,-0.09191,0.02244,0.4454,0.3107,1.118,-0.2154,-0.191,-0.5147,-0.133
1082206,3.483916852,-0.320009865,-0.00460535,0.092340549,2.409441672,2.53120878,0.307473028,20.74006738,0.1754,0.04059,-0.1443,-0.1092,0.7968,0.1131,0.4669,-0.05876,1.093
1080692,2.818,7.155,-0.03132,0.08155,-38.53,-20.72,-1.018,-26.65,-0.5834,-0.2153,0.4866,0.3038,1.296,-1.12,0.1174,-0.1213,-0.4142
1095506,-9.899,-6.59,0.04407,-0.1822,32.67,9.225,0.8259,22.45,0.167,0.09185,0.222,-0.06135,0.2826,0.4065,0.3606,-0.4497,-0.5621
1089826,4.521,2.119,-0.03322,0.108,-22.65,-12.98,-0.7059,-23.7,0.3075,0.1332,-0.7048,-0.295,1.169,0.561,0.4593,-0.2913,0.6935
1090056,0.9759,-6.658,0.168,0.1621,48.66,29.11,2.77,100.4,0.01704,-0.03627,-0.2056,-0.1473,-1.044,-0.9524,-1.162,0.6788,-1.151
1092230,-3.156,-5.006,-0.02618,0.01241,30.5,23.01,1.341,21.78,0.1038,0.1225,0.07666,0.01787,0.08934,0.1139,0.4689,-0.4416,-0.9189
1080406,-1.727,-2.884,-0.08641,0.2003,3.15,-6.439,-0.4332,7.995,-0.4033,-0.2026,-0.3145,-0.1338,1.191,-0.4047,0.1796,0.05753,0.1422
1083816,-8.001,1.965,0.02688,-0.1296,-36.84,-10.28,-1.764,-44.95,0.1645,0.05881,-0.1168,-0.05043,0.882,-0.04797,0.2136,-0.3473,-0.3153
1084324,7.994,1.875,-0.03676,-0.2269,-8.625,-5.022,-0.8817,9.798,-0.1309,-0.03913,-0.4782,-0.2162,0.737,-0.1579,0.09769,-0.08253,0.1782
1086086,24.12,-10.8,-0.1022,0.6767,4.644,0.6548,1.034,45.83,0.152,0.07494,0.5855,0.09809,-0.1244,0.006106,-0.1488,-0.145,-0.8813
1088840,13.81,-0.3108,-0.04383,0.0956,7.536,4.483,0.5316,61.91,0.2178,0.1007,-0.1402,-0.005491,-0.3116,2.097,1.539,0.2206,0.4124
1092424,-2.824,2.65,-0.07763,0.2885,-18.05,-12.62,-1.234,14.91,-0.3196,-0.07872,-0.06736,0.08712,-1.802,-0.04088,0.2417,0.597,1.284
294322,10.39,-6.264,-0.0301,0.3053,23.49,12.03,0.6333,-3.547,0.1968,0.03847,-0.2372,-0.1307,-0.4135,-0.5142,-0.3642,0.2897,-0.964
1080236,9.799,-0.8697,0.02352,0.3127,12.21,7.969,1.002,25.77,0.3626,0.1231,0.04051,-0.05006,0.2525,0.1991,-0.3307,0.0457,0.2293
1087884,-10.27,-4.148,-0.1083,-0.08443,9.881,2.887,0.9141,122.3,0.1585,0.07039,-0.1515,-0.09592,-0.2488,1.502,1.317,0.1463,0.6852
1080410,1.772,-6.233,-0.1086,-0.08896,13.39,1.629,0.1874,34.54,-0.2931,-0.1559,-0.3311,-0.1644,0.1714,-0.1845,0.2864,0.2497,-0.243
1089710,-11.04,-3.584,0.2884,-0.1168,57.91,30.85,1.987,89.01,-0.242,-0.07599,0.021864132,0.000104009,-1.106,0.3248,-0.2059,0.2552,0.1178
1086128,36.55,-5.941,-0.07028,0.6224,43.39,22.7,1.339,45.59,0.5295,0.1616,0.7535,0.1458,-0.369,0.1037,-0.1006,-0.227,-0.7348
1085990,30.72,-8.13,-0.1626,0.3963,-12.25,-5.652,0.4036,45.08,0.07545,0.04551,0.1227,-0.1054,-0.3147,-0.2233,0.4109,-0.4466,-0.1848
1091692,-9.194,0.7529,-0.0809,-0.146,-21.44,5.085,-0.2651,1.966,0.05886,0.01195,-0.5112,-0.2209,0.2821,0.4657,0.7482,0.02259,0.7655
1092828,-2.649,-3.271,-0.02891,0.1011,-21.2,-7.989,-0.6786,-17.24,0.1694,0.06664,0.021864132,0.000104009,1.446,-0.504,-0.4648,-0.1084,0.02266
1088436,0.9673,-4.407,-0.01486,-0.1303,6.564,-1.027,-0.5532,-42.6,0.6203,0.1702,-0.01729,0.1055,-0.3661,-0.354,0.06297,0.3409,0.08274
1080144,21.81,0.4745,-0.1403,0.479,-38.11,-15.59,-0.6449,18.88,0.4543,0.1295,-0.2387,-0.04275,0.2209,0.1897,-0.06331,0.2516,0.3876
1080456,-5.531,-0.4299,-0.01793,-0.2303,17.74,2.306,-0.2683,-8.215,-0.08071,-0.03366,-0.2097,-0.1334,1.1,-0.4093,-0.1579,-0.007747,-0.524
1090320,12.19,0.4284,-0.05192,0.7601,-22.68,-4.469,0.6661,51.03,-0.3,-0.04961,0.3239,0.2739,-0.3281,-1.32,-0.7219,0.0769,0.04682
1084582,19.99,-2.854,-0.03993,0.5866,-14,0.8095,0.5031,27.15,0.02915,0.1098,0.5486,0.1464,-0.4254,-0.253,-0.2824,0.2561,0.07052
1091592,16.35,-7.059,0.09859,0.4179,46.44,32.35,2.183,24.78,0.1845,0.1072,0.5163,-0.04541,-0.463,-0.07465,-0.07481,-0.2252,-0.9819
1086080,32.19,-9.64,-0.15,0.5548,9.428,2.231,0.8205,54.04,0.3191,0.1494,0.5858,0.09792,-0.548,0.1714,0.1081,-0.1773,-0.6424
1091614,-8.046,-3.139,-0.09087,-0.03152,-42.65,-16.53,-0.7958,-17.47,0.2638,0.0649,-0.4874,-0.2142,0.4804,0.8064,0.6579,-0.005036,0.7356
1086806,6.582,3.849,-0.0642,0.1676,-27.61,-12.34,-1.121,-29.42,-0.02136,-0.02818,0.01102,0.05989,-0.028015713,0.068201646,0.086215615,0.044589028,0.064736937
1087484,4.402,2.306,-0.11,0.06748,-35.16,-15.45,-0.3075,29.43,-0.3054,-0.1253,0.2838,0.02733,0.8249,0.8887,0.5682,-0.1524,-0.1016
1084576,27.37,-1.901,-0.01008,0.5895,-19.62,-5.752,0.3547,41.59,0.07135,0.001396,0.366,0.06179,-0.7362,-0.1465,-0.2391,0.2844,-0.07968
1081784,23.86,-0.1229,-0.02051,0.7485,0.7245,-1.014,0.2087,3.523,-0.2008,-0.1037,0.021864132,0.000104009,0.6694,-0.3866,0.1981,-0.5791,-0.6048
1083274,12.15,0.1728,-0.06576,0.2222,-21.21,-8.942,-0.7881,-55.14,0.2149,0.07281,-0.1596,0.01515,-0.1334,0.4944,0.3735,0.06274,-0.2796
1090530,-13.16,-4.72,0.03976,0.2249,16.89,9.629,1.04,9.565,-0.2433,-0.1041,-0.2014,-0.1146,-0.9354,-0.1219,-0.5287,0.1485,-0.5233
1091036,3.483916852,-0.320009865,-0.00460535,0.092340549,2.409441672,2.53120878,0.307473028,20.74006738,-0.007881,0.0006706,0.2402,0.09679,-1.182,-0.08819,-0.01556,0.1383,0.5559
1083302,10.99,-1.709,-0.106,0.4869,2.649,1.4,0.4736,45.29,0.214,0.06103,-0.2207,-0.09871,0.5023,0.4707,0.2431,-0.1035,-0.1074
1080440,-0.365,-3.509,-0.0957,0.04951,-0.01722,-9.018,-0.4803,-21.84,-0.2844,-0.1303,0.021864132,0.000104009,0.7829,-0.1356,0.3932,0.1332,-0.2072
1080392,13.44,-0.3811,0.06664,0.08397,-16.9,-5.908,-0.8987,-71.39,0.2866,0.107,0.5963,0.09208,0.1467,0.3349,0.2179,0.2185,0.009359
1084350,3.483916852,-0.320009865,-0.00460535,0.092340549,2.409441672,2.53120878,0.307473028,20.74006738,-0.05616,-0.003935,-0.4813,-0.2173,0.1774,-0.1174,-0.09401,0.02904,0.1732
1090046,-2.341,-0.6725,0.1667,-0.2505,-1.184,18.66,0.5428,33.96,-0.07759,-0.04942,0.2838,0.04176,-1.204,-0.7965,-1.085,0.6542,-0.9093
1085104,4.361,-6.357,0.08876,-0.07084,42.96,28.16,1.442,109.3,0.07814,0.05363,0.021864132,0.000104009,-1.268,0.2752,-0.2626,0.3946,0.4116
1092838,-3.11,-3.153,0.03576,-0.2971,29.23,1.717,-0.3468,-15.14,0.2085,0.03462,-0.03688,-0.06277,0.8143,-0.504,-0.5709,0.1538,-0.3721
1090058,-5.455,-4.249,0.1031,0.03831,12.83,24.23,1.007,10.8,0.08664,-0.02406,-0.2016,-0.1451,-0.7166,-0.7725,-0.912,0.5533,-1.009
1092810,-20.56,1.79,0.0791,-0.2939,8.853,-1.029,-0.4207,-0.4253,0.2835,0.1212,0.1218,0.06726,1.325,-0.4658,-0.07125,0.05744,-0.03152
1086242,3.483916852,-0.320009865,-0.00460535,0.092340549,2.409441672,2.53120878,0.307473028,20.74006738,-0.1498,-0.02968,-0.1794,0.01593,-0.4091,0.3243,0.5624,0.2614,0.8732
1090640,23.03,-2.429,0.06072,0.5863,4.414,12.38,1.53,75.88,0.367,0.1512,-0.6931,-0.3395,-0.2489,-0.03457,-0.2357,-0.05126,-0.3604
1093804,11.78,-0.2121,0.02664,0.1684,6.043,3.041,1.032,72.84,-0.3785,-0.1457,1.17,0.3382,0.1925,0.479,0.3003,0.01675,-0.3766
1086236,-10.54,6.311,-0.06022,-0.4015,-15.9,-6.564,-1.303,-20.35,-0.1102,-0.02418,-0.01204,0.1966,-0.4091,0.3243,0.5624,0.2614,0.8732
1085018,3.483916852,-0.320009865,-0.00460535,0.092340549,2.409441672,2.53120878,0.307473028,20.74006738,0.05495,0.05195,-0.2166,-0.05487,-1.445,0.2577,-0.2998,0.4354,0.1481
1093368,3.483916852,-0.320009865,-0.00460535,0.092340549,2.409441672,2.53120878,0.307473028,20.74006738,0.2427,0.09576,-0.2558,-0.07934,-0.2607,0.2837,0.4261,0.1991,0.2634
1082100,9.913,-5.087,-0.0315,-0.2089,17.77,17.22,0.9998,92.68,0.1349,0.03958,-0.3928,-0.2107,0.06929,-0.4091,0.02197,0.2977,0.3549
1093912,-2.305,-1.719,0.07896,-0.1457,26.48,23.09,1.638,64.55,-0.4422,-0.1704,0.8254,0.3384,0.1331,0.7125,0.3258,-0.001297,-0.3797
1091222,-13.04,-6.466,0.05279,-0.1192,32.27,4.105,0.7342,43.63,-0.1114,-0.02393,0.1408,0.04277,-0.2959,-0.3279,-0.2038,0.2227,0.415
1086058,3.483916852,-0.320009865,-0.00460535,0.092340549,2.409441672,2.53120878,0.307473028,20.74006738,0.273,0.07814,0.5168,0.1268,-0.3844,0.1037,-0.01609,-0.1626,-0.5258
1088852,5.093,1.947,-0.03056,0.3652,2.505,5.76,0.5394,75.25,0.2546,0.08638,-0.1034,0.01031,-0.2746,1.881,1.237,0.1052,0.61
1084224,-8.979,-0.9242,-0.02438,-0.443,-22.08,-5.925,-0.9905,14.88,-0.05465,-0.009863,-0.4682,-0.2165,0.3288,-0.09458,-0.3105,-0.04606,0.1565
1094820,1.944,0.4382,0.05614,-0.3958,-0.7161,6.254,-0.2465,-39.37,-0.1607,-0.01036,0.05747,0.03943,0.03992,0.4538,-0.3543,-0.2549,-0.9461
1086282,-28.04,4.953,-0.1006,-0.4013,-30.33,-16.43,-2.882,-106.1,-0.06055,-0.01911,-0.1395,-0.003832,-0.5513,0.3992,0.308,0.3193,1.15
1091590,9.601,-3.651,0.1735,0.3036,19.28,10.42,0.6119,3.17,0.2692,0.1441,0.5188,-0.04553,-0.7496,0.2628,0.1002,-0.0009022,-0.7569
1091634,11.37,-5.505,-0.08605,-0.131,-3.691,-2.038,0.5472,117.3,0.4568,0.1061,-0.5045,-0.2166,0.477,0.5958,0.8462,-0.1596,0.6104
1080940,-23.23,2.681,0.01341,-0.4137,28.2,-1.815,-0.8979,-68.84,0.03282,0.05366,-0.298,-0.03637,0.4573,0.5344,0.06309,-0.126,-0.8681
1082450,6.555,2.822,0.08973,0.2919,10.7,11.08,1.434,70.26,0.5203,0.1864,0.1394,0.0482,-0.3424,0.00828,-0.0391,-0.2863,0.4385
1090248,4.348,1.678,-0.01069,0.4481,-13.47,-6.74,1.601,90.79,-0.4973,-0.1573,0.5974,0.345,-1.022,-1.082,-0.6232,0.1344,0.1879
1092048,23.44,-10.67,-0.08769,0.514,17.78,-6.968,0.5045,27.88,0.09533,0.08485,-0.07692,0.02986,-1.095,-0.8356,-0.6552,0.47,0.1776
1086730,10.07,1.032,0.02911,0.5063,11.64,7.538,0.9249,37.25,-0.09591,-0.03819,-0.1084,-0.1321,0.02391,-0.07408,-0.2669,0.004178,-0.3932
1088814,3.101,3.646,-0.0237,0.19,5.491,6.864,0.2222,52.4,0.6387,0.1512,0.2401,0.1628,-0.2366,1.776,1.22,0.03306,0.9676
1094046,-3.096,-8.35,-0.01913,0.05038,35.24,17.66,1.754,101.8,0.2849,0.1184,-0.4016,-0.1459,-0.353,-0.7889,-0.308,0.2102,-0.05721
1090232,21.35,5.733,0.08059,0.8677,29.89,24.07,0.8598,55.46,-0.4473,-0.138,0.2816,0.2259,-0.8031,-0.9598,-0.2625,0.05308,-0.01795
1087560,-1.808,1.482,-0.0832,0.2442,-25.84,1.868,0.3659,35.4,-0.3675,-0.1681,0.02544,0.06212,0.718,0.8405,0.5995,-0.1324,-0.3879
1084410,30.05,-0.09689,-0.02468,0.5896,-27.55,-4.372,-0.2383,-13.74,-0.1154,-0.0276,0.021864132,0.000104009,-0.1643,-0.332,-0.3933,0.197,-0.3021
1084416,17.13,-5.177,0.06637,0.3966,-7.805,9.77,-0.1114,-31.23,-0.0598,-0.006243,0.1331,-0.0771,-0.1851,-0.2414,-0.4226,0.2178,0.09118
1086322,-9.59,7.385,-0.05846,-0.2396,4.357,-7.771,-1.431,-15.4,-0.01842,-0.01979,-0.1813,-0.02453,-0.4092,0.08577,0.6313,0.129,1.228
1089252,-14.76,5.811,-0.04318,-0.4101,-39.44,-8.426,-1.288,-20.35,0.1504,0.0428,0.021864132,0.000104009,-0.01284,0.007914,0.3612,-0.0906,-0.006115
1085218,-0.9582,-0.3629,0.1689,-0.531,20.83,15.35,1.033,50.16,-0.2026,-0.06461,-0.5046,-0.2777,0.05849,-0.328,-0.2276,0.1738,0.884
1087628,-6.807,-6.167,-0.09145,0.199,12.7,5.196,1.823,52.8,0.3347,0.1924,-0.2734,-0.1224,-0.7429,-1.054,-0.3875,0.4868,-0.2307
1090030,-10.65,-2.604,0.2182,-0.1144,43.1,22.64,1.7,14.48,-0.1447,-0.05268,-0.1939,-0.1431,-1.275,-0.7965,-1.281,0.7518,-1.072
1092858,-5.009,0.596,0.1092,-0.5865,12.22,-1.132,-0.9606,-30.21,0.358,0.1369,-0.1236,-0.1031,1.198,-0.504,-0.3567,0.09566,0.1375
1086460,-15.53,-3.434,0.05043,0.09557,44.98,23.04,2.006,54.09,-0.2904,-0.1101,-0.03482,-0.0557,-0.5764,0.5784,-0.01314,-0.05018,-0.5068
1088072,-3.474,3.332,-0.02186,-0.3254,-33.29,-14.45,-0.3086,-8.45,0.2997,0.1167,-0.4286,-0.2319,2.361,-0.3745,-0.2982,-0.5176,1.418
1090762,35.67,-1.406,0.0526,0.6025,3.769,7.187,0.8747,76.53,0.6269,0.1584,-0.6875,-0.3376,0.05707,-0.2083,-0.3383,-0.1973,-0.1904
1087072,-1.01,-1.464,0.04291,0.1396,26.12,20.71,1.094,51.4,0.02412,0.09317,0.4605,0.264,0.8461,-0.0008704,0.004805,-0.2636,0.4297
1088926,-5.786,0.8235,-0.03728,0.2194,4.83,8.233,0.9577,91.88,0.2467,0.09099,0.021864132,0.000104009,-0.0846,1.707,1.219,-0.01244,0.681
1092034,3.483916852,-0.320009865,-0.00460535,0.092340549,2.409441672,2.53120878,0.307473028,20.74006738,0.03854,-0.03127,0.021864132,0.000104009,-0.6068,-0.7683,-0.476,0.3662,-0.1509
1091064,-11.32,4.707,0.05761,0.1414,1.052,7.936,0.09008,43.2,-0.08265,-0.02245,0.4423,0.2521,-0.9804,-0.08819,-0.3081,0.05437,0.5559
1083814,-7.492,-1.766,0.0483,0.0201,3.742,9.369,0.726,23.32,0.2305,0.07783,-0.1265,-0.06245,0.6465,-0.0967,0.2267,-0.2805,-0.432
1092214,3.031,-6.628,-0.1173,-0.2249,-8.627,-6.907,0.5848,15.65,0.3557,0.1497,0.1286,0.06474,0.3724,0.5379,0.4239,-0.468,-1.132
1092904,-8.378,1.894,0.06506,0.02397,13.74,5.384,0.5516,16.79,0.1976,0.06102,-0.1043,-0.09763,1.072,-0.5646,-0.4917,0.03706,0.004517
1095250,9.229,-9.294,-0.1338,0.4856,-43.55,-7.774,-1.445,-78.92,0.2032,0.1179,0.3815,0.1203,-0.6366,0.3831,0.428,-0.2281,-0.6326
1093716,5.038,-1.794,-0.08097,-0.2529,35.91,18.58,0.8805,54.98,0.1933,0.1097,0.07757,0.07046,0.9212,-0.2753,-0.003929,-0.1249,0.1751
1091584,7.997,-2.577,0.07714,0.1172,21.95,19.73,2.254,37.56,0.3025,0.1409,0.8479,0.1435,-0.3585,-0.2634,-0.3616,-0.04969,-0.9886
1093702,2.505,2.814,0.004799,-0.2325,50.72,32.43,1.405,84.53,0.3414,0.1747,0.1194,0.1006,0.2471,-0.3533,0.2865,-0.1169,-0.1745
1090312,21.57,4.769,0.02355,0.7438,-28.52,-12.39,0.2795,45.43,-0.5304,-0.1911,0.2928,0.252,-0.5018,-1.031,-0.3835,-0.09469,0.7602
